19514897	16250137	0	0	0	0	0	0		482880416	0	0	0	0	0	0		238202545
19514897	18130267	0	0	0	0	0	0		214649585	0	0	0	0	0	0		218802447
19514897	18752428	0	0	0	0	0	0		207743757	0	0	0	0	0	0		224198100
19514897	18752426	0	0	0	0	0	0		207012219	0	0	0	0	0	0		200300175
19514897	18130598	0	0	0	0	0	0		231277573	0	0	0	0	0	0		205494571
19514897	14579088	0	0	0	0	0	0		203978016	0	0	0	0	0	0		195237760
19514897	18464147	0	0	0	0	0	0		204499289	0	0	0	0	0	0		199154050
19514897	41522043	0	0	0	0	0	0		211532465	0	0	0	0	0	0		202016413
19514897	14579494	0	0	0	0	0	0		205916972	0	0	0	0	0	0		209799743
19514897	15197179	0	0	0	0	0	0		197508774	0	0	0	0	0	0		200380850
19514897	16272469	0	0	0	0	0	0		188965186	0	0	0	0	0	0		185032446
19514897	16211076	0	0	0	0	0	0		188510386	0	0	0	0	0	0		198770951
19514897	16253106	0	0	0	0	0	0		183860835	0	0	0	0	0	0		189502232
19514897	14579493	0	0	0	0	0	0		190780754	0	0	0	0	0	0		227502950
19514897	49650310	0	0	0	0	0	0		193569309	0	0	0	0	0	0		197398632
19514897	7770986	0	0	0	0	0	0		188794463	0	0	0	0	0	0		184451175
19514897	17791429	0	0	0	0	0	0		186090569	0	0	0	0	0	0		186043519
19514897	7461171	0	0	0	0	0	0		189881312	0	0	0	0	0	0		185372888
19514897	6677293	0	0	0	0	0	0		186357859	0	0	0	0	0	0		181345953
19514897	21057006	0	0	0	0	0	0		190412597	0	0	0	0	0	0		183308889
19514897	18021634	0	0	0	0	0	0		184689312	0	0	0	0	0	0		182221007
19514897	13955186	0	0	0	0	0	0		185807335	0	0	0	0	0	0		183274764
19514897	16210652	0	0	0	0	0	0		187217238	0	0	0	0	0	0		184174448
19514897	14579476	0	0	0	0	0	0		185225365	0	0	0	0	0	0		187711564
19514897	7459221	0	0	0	0	0	0		188438004	0	0	0	0	0	0		181574158
19514897	18754874	0	0	0	0	0	0		191688797	0	0	0	0	0	0		186993209
19514897	35497190	0	0	0	0	0	0		182244080	0	0	0	0	0	0		182264650
19514897	9001623	0	0	0	0	0	0		183698858	0	0	0	0	0	0		181582052
19514897	15178444	0	0	0	0	0	0		188925381	0	0	0	0	0	0		183654370
19514897	21057029	0	0	0	0	0	0		187588009	0	0	0	0	0	0		186976899
19514897	21057015	0	0	0	0	0	0		183127921	0	0	0	0	0	0		185963243
19514897	19514888	0	0	0	0	0	0		183529918	0	0	0	0	0	0		216788026
19514897	21056991	0	0	0	0	0	0		183172148	0	0	0	0	0	0		185473474
19514897	12998942	0	0	0	0	0	0		186491225	0	0	0	0	0	0		185029146
19514897	18130742	0	0	0	0	0	0		186042694	0	0	0	0	0	0		185305031
19514897	13303993	0	0	0	0	0	0		186666503	0	0	0	0	0	0		187808723
19514897	15175195	0	0	0	0	0	0		185266764	0	0	0	0	0	0		191952281
19514897	18295122	0	0	0	0	0	0		186310289	0	0	0	0	0	0		187147899
19514897	21057002	0	0	0	0	0	0		186064233	0	0	0	0	0	0		186900166
