14579494	78
14579493	95
7461171	96
16250137	239
41522043	245
21057006	299
6677293	302
15197179	310
17791429	399
18464147	474
14579476	476
16272469	487
16253106	511
13955186	580
49650310	613
18752426	668
18130267	703
18752428	704
18130598	730
16211076	738
19514897	778
18754874	886
16210652	911
7459221	923
7770986	961
18021634	996
35497190	1109
14579088	1186
9001623	1187
