21057029	15197179	2
21057029	21057015	19
21057029	12998942	100
21057029	19514897	102
21057029	21056991	115
21057029	19514888	138
21057029	16272469	203
21057029	14579493	213
21057029	14579494	230
21057029	13303993	248
21057029	41522043	307
21057029	17791429	310
21057029	18464147	324
21057029	7461171	326
21057029	21057006	361
21057029	6677293	364
21057029	16250137	384
21057029	18021634	408
21057029	18130742	435
21057029	18130598	442
21057029	13955186	481
21057029	14579476	538
21057029	7459221	618
21057029	16210652	830
21057029	18678374	847
21057029	9001819	951
21057029	21057002	977
21057029	18754874	1018
21057029	35497190	1052
21057029	9001623	1082
21057029	15178444	1206
21057029	14581567	1406
21057029	7810038	2077
21057029	7787802	2968
21057029	14018640	3331
21057029	7478255	3645
21057029	24529322	3722
21057029	18022059	3749
21057029	18130267	467
21057029	18752428	468
21057029	18752426	432
21057029	14579088	950
21057029	16211076	502
21057029	16253106	275
21057029	7770986	725
21057029	18295122	1251
21057015	15197179	17
21057015	21057029	19
21057015	12998942	81
21057015	19514897	83
21057015	19514888	119
21057015	21056991	134
21057015	16272469	184
21057015	13303993	229
21057015	14579493	232
21057015	14579494	249
21057015	18464147	305
21057015	41522043	326
21057015	17791429	329
21057015	7461171	345
21057015	21057006	380
21057015	6677293	383
21057015	18021634	389
21057015	16250137	403
21057015	18130742	416
21057015	18130598	423
21057015	13955186	462
21057015	14579476	557
21057015	7459221	599
21057015	16210652	811
21057015	18678374	866
21057015	9001819	932
21057015	21057002	958
21057015	18754874	999
21057015	9001623	1063
21057015	35497190	1071
21057015	15178444	1187
21057015	14581567	1425
21057015	7810038	2058
21057015	7787802	2949
21057015	14018640	3312
21057015	7478255	3664
21057015	24529322	3703
21057015	18022059	3768
21057015	18130267	486
21057015	18752428	487
21057015	18752426	451
21057015	14579088	969
21057015	16211076	521
21057015	16253106	294
21057015	7770986	744
21057015	18295122	1270
19514888	21057029	187
19514888	15197179	189
19514888	21057015	206
19514888	21056991	230
19514888	12998942	287
19514888	19514897	289
19514888	14579493	328
19514888	14579494	345
19514888	16272469	390
19514888	41522043	422
19514888	17791429	425
19514888	7461171	441
19514888	21057006	476
19514888	6677293	479
19514888	16250137	499
19514888	18464147	511
19514888	18021634	595
19514888	18130742	622
19514888	18130598	629
19514888	14579476	653
19514888	13955186	668
19514888	7459221	805
19514888	18678374	962
19514888	16210652	1017
19514888	9001819	1138
19514888	21057002	1164
19514888	35497190	1167
19514888	18754874	1205
19514888	9001623	1269
19514888	15178444	1393
19514888	14581567	1521
19514888	7810038	2264
19514888	7787802	3155
19514888	14018640	3518
19514888	7478255	3760
19514888	18022059	3864
19514888	24529322	3909
19514888	18130267	448
19514888	18752428	449
19514888	18752426	413
19514888	14579088	931
19514888	16211076	483
19514888	49650310	190
