19514897	16250137	12	35	89	116	16	16		402989	57	563	5574	53544	50166	16		2875456
19514897	18130267	12	35	89	116	16	16		150630	57	563	5574	53544	50166	16		3143544
19514897	18752428	12	35	89	116	16	16		229232	57	563	5574	53544	50166	16		3356693
19514897	18752426	12	35	89	116	16	16		231805	57	563	5574	53544	50166	16		2555287
19514897	18130598	12	35	89	116	16	16		150953	57	563	5574	53544	50166	16		2623357
19514897	14579088	12	35	89	116	16	16		171038	57	563	5574	53544	50166	16		2585362
19514897	18464147	12	35	89	116	17	17		153621	57	563	5574	53544	53544	17		3319148
19514897	41522043	12	35	89	116	16	16		155612	57	563	5574	53544	50166	16		2582547
19514897	14579494	12	35	89	116	16	16		202890	57	563	5574	53544	50166	16		2581992
19514897	15197179	12	35	89	116	15	15		164234	57	563	5574	53544	50166	15		2577424
19514897	16272469	12	35	89	116	16	16		185652	57	563	5574	53544	50166	16		2588177
19514897	16211076	12	35	89	116	16	16		177961	57	563	5574	53544	50166	16		2536587
19514897	16253106	12	35	89	116	16	16		170982	57	563	5574	53544	53544	16		2630887
19514897	14579493	12	35	89	116	17	17		187962	57	563	5574	53544	53544	17		2692948
19514897	49650310	12	35	89	116	18	18		142613	57	563	5574	53544	53544	18		2530569
19514897	7770986	12	35	89	116	17	17		180230	57	563	5574	53544	53544	17		2713556
19514897	17791429	12	35	89	116	16	16		177933	57	563	5574	53544	53544	16		2863254
19514897	7461171	12	35	89	116	17	17		157788	57	563	5574	53544	53544	17		2626433
19514897	6677293	12	35	89	116	16	16		167160	57	563	5574	53544	50166	16		2624033
19514897	21057006	12	35	89	116	17	17		179264	57	563	5574	53544	53544	17		3356446
19514897	18021634	12	35	89	116	18	18		167095	57	563	5574	53544	50166	18		2620727
19514897	13955186	12	35	89	116	17	17		187484	57	563	5574	53544	53544	17		2535039
19514897	16210652	12	35	89	116	19	19		185916	57	563	5574	53544	53544	19		2604264
19514897	14579476	12	35	89	116	17	17		160988	57	563	5574	53544	53544	17		2477653
19514897	7459221	12	35	89	116	21	21		169652	57	563	5574	53544	53544	21		2556596
19514897	18754874	12	35	89	116	18	18		177314	57	563	5574	53544	53544	18		2816654
19514897	35497190	12	35	89	116	17	17		161425	57	563	5574	53544	53544	17		2557569
19514897	9001623	12	35	89	116	21	21		123038	57	563	5574	53544	53544	21		2569265
19514897	15178444	12	35	89	116	17	17		170768	57	563	5574	53544	53544	17		2685485
19514897	21057029	12	35	89	116	15	15		169331	57	563	5574	53544	50166	15		2801380
19514897	21057015	12	35	89	116	15	15		171584	57	563	5574	53544	50166	15		2634336
19514897	19514888	12	35	89	116	16	16		180182	57	563	5574	53544	53544	16		3141693
