19514897	16250137	284	547	1660	4062	138	12		1009321331	284	2644	26805	256233	65874	12		70835791576
19514897	18130267	284	547	1660	4062	126	19		1032537377	284	2644	26805	256233	54670	19		68185611707
19514897	18752428	284	547	1660	4062	107	16		844346439	284	2644	26805	256233	50166	16		66191905409
19514897	18752426	284	547	1660	4062	119	13		1089927031	284	2644	26805	256233	55740	13		65149788013
19514897	18130598	284	547	1660	4062	199	13		707497887	284	2644	26805	256233	83778	13		68380605482
19514897	14579088	284	547	1660	4062	131	15		1374825465	284	2644	26805	256233	61314	15		71610798824
19514897	18464147	284	547	1660	4062	164	20		984575350	284	2644	26805	256233	67000	20		80823661438
19514897	41522043	284	547	1660	4062	156	9		809831391	284	2644	26805	256233	74207	9		65280770918
19514897	14579494	284	547	1660	4062	127	12		616449577	284	2644	26805	256233	59681	12		71986678165
19514897	15197179	284	547	1660	4062	267	9		625660704	284	2644	26805	256233	100556	9		70585509128
19514897	16272469	284	547	1660	4062	135	9		630414841	284	2644	26805	256233	63510	9		67070246899
19514897	16211076	284	547	1660	4062	107	16		621170805	284	2644	26805	256233	50166	16		72549907985
19514897	16253106	284	547	1660	4062	245	12		989779574	284	2644	26805	256233	95713	12		93546976993
19514897	14579493	284	547	1660	4062	267	17		941374793	284	2644	26805	256233	101794	17		68099776161
19514897	49650310	284	547	1660	4062	260	21		679314563	284	2644	26805	256233	97290	21		66486946644
19514897	7770986	284	547	1660	4062	241	21		642708553	284	2644	26805	256233	93349	21		65885070820
19514897	17791429	284	547	1660	4062	280	9		627623229	284	2644	26805	256233	111253	9		66555425404
19514897	7461171	284	547	1660	4062	212	21		897325216	284	2644	26805	256233	81075	21		66791523141
19514897	6677293	284	547	1660	4062	311	9		630967460	284	2644	26805	256233	130734	9		67196950609
19514897	21057006	284	547	1660	4062	273	9		657808125	284	2644	26805	256233	105679	9		66299817665
19514897	18021634	284	547	1660	4062	318	21		633874678	284	2644	26805	256233	125779	21		65528491756
19514897	13955186	284	547	1660	4062	291	22		628323877	284	2644	26805	256233	112435	22		66172434641
19514897	16210652	284	547	1660	4062	339	21		636007141	284	2644	26805	256233	134731	21		67658308086
19514897	14579476	284	547	1660	4062	234	12		652775048	284	2644	26805	256233	92335	12		61357007927
19514897	7459221	284	547	1660	4062	192	14		704155845	284	2644	26805	256233	84285	14		68994990684
19514897	18754874	284	547	1660	4062	280	13		795821561	284	2644	26805	256233	103315	13		66577721665
19514897	35497190	284	547	1660	4062	253	12		913049247	284	2644	26805	256233	96839	12		65276690819
19514897	9001623	284	547	1660	4062	316	10		814352378	284	2644	26805	256233	125723	10		67830358621
19514897	15178444	284	547	1660	4062	223	21		800113879	284	2644	26805	256233	86142	21		68469992808
19514897	21057029	284	547	1660	4062	247	26		621604489	284	2644	26805	256233	87212	26		67452906460
19514897	21057015	284	547	1660	4062	247	26		640042710	284	2644	26805	256233	87212	26		66143063696
19514897	19514888	284	547	1660	4062	271	20		645105152	284	2644	26805	256233	97797	20		65926787650
19514897	21056991	284	547	1660	4062	262	12		681017456	284	2644	26805	256233	101906	12		60638412961
19514897	12998942	284	547	1660	4062	252	22		771160808	284	2644	26805	256233	89408	22		65561270469
19514897	18130742	284	547	1660	4062	281	21		623376582	284	2644	26805	256233	107987	21		65843311303
19514897	13303993	284	547	1660	4062	107	15		618133228	284	2644	26805	256233	50166	15		69961069242
19514897	15175195	284	547	1660	4062	246	21		623899605	284	2644	26805	256233	92279	21		67278704400
