19514897	16250137	432	2190	148	16		1801623	432	11156	10760	16		1884348
19514897	18130267	432	2190	104	12		1192573	432	11156	7661	12		1400379
19514897	18752428	432	2190	104	12		1251297	432	11156	7661	12		1472943
19514897	18752426	432	2190	104	12		1207181	432	11156	7661	12		1358224
19514897	18130598	432	2190	109	12		1261471	432	11156	8004	12		1433497
19514897	14579088	432	2190	119	12		1076811	432	11156	8652	12		1471949
19514897	18464147	432	2190	113	13		1044784	432	11156	8258	13		1276598
19514897	41522043	432	2190	148	20		1079792	432	11156	10760	20		1258446
19514897	14579494	432	2190	152	16		1042121	432	11156	11131	16		1285976
19514897	19514975	432	2190	113	11		1022924	432	11156	8258	11		1116728
19514897	16253108	432	2190	113	13		822589	432	11156	8375	13		745887
19514897	18021636	432	2190	133	12		547761	432	11156	9308	12		895352
19514897	18130744	432	2190	129	12		770245	432	11156	9221	12		982518
19514897	19227136	432	2190	148	19		736429	432	11156	10760	19		1576621
19514897	19214639	432	2190	148	17		1068246	432	11156	10760	17		1603046
19514897	18130746	432	2190	129	12		1766817	432	11156	9221	12		2492133
19514897	19531567	432	2190	113	11		4283340	432	11156	8258	11		2993125
19514897	19531571	432	2190	113	11		1178969	432	11156	8258	11		1851422
19514897	18185281	432	2190	113	11		508924	432	11156	8258	11		821856
19514897	21049304	432	2190	152	20		594641	432	11156	11131	20		773482
19514897	19531582	432	2190	118	9		669970	432	11156	8601	9		891271
19514897	14579536	432	2190	124	16		719280	432	11156	8831	16		852333
19514897	17915296	432	2190	152	16		727555	432	11156	11131	16		902862
19514897	13227225	432	2190	152	12		611208	432	11156	11131	12		912799
19514897	7816860	432	2190	148	21		656452	432	11156	10760	21		986248
19514897	18752420	432	2190	117	11		1020777	432	11156	8202	11		837515
19514897	20805410	432	2190	130	16		490860	432	11156	9979	16		742333
19514897	19524327	432	2190	114	7		672136	432	11156	8724	7		775870
19514897	19524316	432	2190	146	7		526846	432	11156	10843	7		731525
19514897	15197179	432	2190	152	16		565523	432	11156	11131	16		1025469
19514897	16272469	432	2190	118	13		1868097	432	11156	8601	13		1075308
19514897	16211076	432	2190	104	12		508723	432	11156	7661	12		622480
19514897	16253106	432	2190	147	13		435703	432	11156	10788	13		674072
19514897	14579493	432	2190	147	16		557753	432	11156	10905	16		577501
19514897	49650310	432	2190	152	12		433075	432	11156	11131	12		698598
19514897	7770986	432	2190	147	12		411566	432	11156	10788	12		715388
19514897	17791429	432	2190	143	16		592856	432	11156	10507	16		662970
19514897	7461171	432	2190	147	16		453783	432	11156	10905	16		609828
19514897	6677293	432	2190	144	18		447653	432	11156	10314	18		628729
19514897	15197181	432	2190	91	18		570174	432	11156	6366	18		673498
19514897	6902930	432	2190	152	17		456930	432	11156	11131	17		645015
19514897	9001727	432	2190	118	11		449862	432	11156	8601	11		599737
19514897	7751408	432	2190	147	15		568041	432	11156	10905	15		728527
19514897	5983027	432	2190	108	11		433155	432	11156	7951	11		638800
19514897	17915327	432	2190	110	20		446039	432	11156	8353	20		652277
19514897	6902933	432	2190	152	15		568610	432	11156	11131	15		630239
19514897	17915328	432	2190	110	20		409055	432	11156	8353	20		556824
19514897	7751409	432	2190	110	20		402213	432	11156	8353	20		558817
19514897	5907297	432	2190	108	11		425626	432	11156	7951	11		720945
19514897	17916549	432	2190	110	20		504847	432	11156	8353	20		589810
19514897	15197186	432	2190	143	20		425244	432	11156	10534	20		615749
19514897	9001729	432	2190	152	12		436161	432	11156	11131	12		757579
19514897	1940049	432	2190	147	16		497216	432	11156	10905	16		623311
19514897	7461174	432	2190	108	13		445088	432	11156	8032	13		1385762
19514897	13227229	432	2190	156	14		1081444	432	11156	11156	14		923415
19514897	14607762	432	2190	147	16		576489	432	11156	10905	16		785180
19514897	9001725	432	2190	146	17		474049	432	11156	10843	17		743679
19514897	13710445	432	2190	122	11		542497	432	11156	8626	11		573482
19514897	7365144	432	2190	147	20		433818	432	11156	10905	20		579251
19514897	21057006	432	2190	118	16		492038	432	11156	8133	16		676454
19514897	18021634	432	2190	124	7		615874	432	11156	8268	7		782377
19514897	13955186	432	2190	130	12		456851	432	11156	8772	12		642272
19514897	16210652	432	2190	114	7		448946	432	11156	7895	7		661979
19514897	14579476	432	2190	137	12		629671	432	11156	9794	12		636522
19514897	7459221	432	2190	81	9		443622	432	11156	5931	9		623238
19514897	18754874	432	2190	141	17		466932	432	11156	9794	17		681357
19514897	35497190	432	2190	111	7		597918	432	11156	8091	7		694468
19514897	9001623	432	2190	81	8		483483	432	11156	6325	8		667794
19514897	15178444	432	2190	149	14		509927	432	11156	10414	14		733895
19514897	12916234	432	2190	141	7		564317	432	11156	9828	7		661334
19514897	19588677	432	2190	141	9		460386	432	11156	9811	9		657557
19514897	30241004	432	2190	86	14		453155	432	11156	5673	14		698865
19514897	35495295	432	2190	37	3		497426	432	11156	2595	3		654602
19514897	35495294	432	2190	7	7		565332	432	11156	778	7		702436
19514897	13499757	432	2190	115	9		596835	432	11156	8660	9		778670
19514897	33070146	432	2190	104	8		525876	432	11156	7346	8		599797
19514897	14579063	432	2190	116	19		413573	432	11156	8515	19		612435
19514897	15394142	432	2190	101	17		480761	432	11156	7036	17		610367
19514897	33070460	432	2190	139	11		482575	432	11156	10252	11		681218
19514897	22337104	432	2190	126	6		446701	432	11156	8838	6		632795
19514897	15357084	432	2190	113	13		459192	432	11156	8220	13		726262
19514897	33070192	432	2190	101	11		1050874	432	11156	7001	11		883400
19514897	18678271	432	2190	98	11		484976	432	11156	7571	11		760301
19514897	14723315	432	2190	124	13		520356	432	11156	9002	13		846919
19514897	15357081	432	2190	43	8		572436	432	11156	3564	8		617723
19514897	15357077	432	2190	62	12		484295	432	11156	4987	12		640610
19514897	17950573	432	2190	81	18		505468	432	11156	6239	18		831651
19514897	35450538	432	2190	68	11		615047	432	11156	5356	11		688704
19514897	13683935	432	2190	68	5		465311	432	11156	5363	5		735362
16250137	19514897	409	1966	115	13		500069	409	10634	8149	13		690927
16250137	18130267	409	1966	101	15		1086921	409	10634	7253	15		1376406
16250137	18752428	409	1966	101	15		640726	409	10634	7253	15		637090
16250137	18752426	409	1966	101	15		481602	409	10634	7253	15		631760
16250137	18130598	409	1966	106	15		461586	409	10634	7581	15		638954
16250137	14579088	409	1966	116	16		476712	409	10634	8211	16		788953
16250137	18464147	409	1966	110	13		688152	409	10634	7821	13		608097
16250137	41522043	409	1966	150	16		455060	409	10634	10256	16		644702
16250137	14579494	409	1966	155	9		451288	409	10634	10610	9		699351
16250137	19514975	409	1966	110	12		503984	409	10634	7821	12		659799
