21057029	18678374	847
21057029	9001819	951
21057029	14581567	1406
21057029	7810038	2077
21057029	7787802	2968
21057029	2074496	3259
21057029	14018640	3331
21057029	7478255	3645
21057029	24529322	3722
21057029	18022059	3749
21057029	6590008	3915
21057029	8442511	3603
21057015	18678374	866
21057015	9001819	932
21057015	14581567	1425
21057015	7810038	2058
21057015	7787802	2949
21057015	2074496	3240
21057015	14018640	3312
21057015	7478255	3664
21057015	24529322	3703
21057015	18022059	3768
21057015	6590008	3896
21057015	8442511	3622
19514888	18678374	962
19514888	9001819	1138
19514888	14581567	1521
19514888	7810038	2264
19514888	7787802	3155
19514888	2074496	3446
19514888	14018640	3518
19514888	7478255	3760
19514888	18022059	3864
19514888	24529322	3909
19514888	6590008	4102
19514888	8442511	3584
21056991	18678374	732
21056991	9001819	1068
21056991	7810038	2003
21056991	14581567	2109
21056991	7787802	3085
21056991	2074496	3185
21056991	14018640	3448
21056991	7478255	3530
21056991	18022059	3634
21056991	24529322	3839
21056991	6590008	4032
21056991	8442511	3646
12998942	18678374	947
12998942	9001819	953
12998942	7810038	2079
12998942	14581567	2185
12998942	7787802	2970
12998942	2074496	3261
12998942	14018640	3333
12998942	24529322	3724
12998942	7478255	3745
12998942	18022059	3849
12998942	6590008	3917
12998942	8442511	3712
18130742	9001819	1126
18130742	18678374	1441
18130742	7810038	1745
18130742	14581567	1876
18130742	2074496	2623
18130742	7787802	3143
18130742	14018640	3506
18130742	24529322	3897
18130742	6590008	4090
18130742	7478255	4469
18130742	18022059	4573
18130742	8442511	3316
13303993	18678374	1095
13303993	9001819	1101
13303993	7810038	2227
13303993	14581567	2333
13303993	7787802	3118
13303993	2074496	3409
13303993	14018640	3481
13303993	24529322	3872
13303993	7478255	3893
13303993	18022059	3997
13303993	6590008	4065
15175195	9001819	649
15175195	18678374	1356
15175195	14581567	2315
15175195	7787802	2447
15175195	7810038	2566
15175195	14018640	2810
15175195	24529322	3201
15175195	6590008	3394
15175195	2074496	3748
15175195	7478255	4908
15175195	18022059	5012
15175195	8442511	3633
18295122	18678374	1007
18295122	9001819	1711
18295122	7810038	2646
18295122	14581567	2752
18295122	7787802	3728
18295122	2074496	3828
18295122	14018640	4091
18295122	7478255	4097
18295122	24529322	4482
18295122	18022059	4489
18295122	6590008	4675
21057002	18678374	705
21057002	14581567	1256
21057002	7810038	1463
21057002	9001819	1784
21057002	2074496	2341
21057002	7478255	3849
21057002	18022059	3953
21057002	7787802	4698
21057002	14018640	4759
21057002	24529322	5137
21057002	6590008	5330
21057002	8442511	4126
18129756	18678374	1304
18129756	9001819	2585
18129756	7478255	3706
18129756	7787802	3836
18129756	7810038	3955
18129756	18022059	4098
18129756	14581567	4194
18129756	14018640	4199
18129756	24529322	4590
18129756	6590008	4783
18129756	2074496	5137
18129756	8442511	4345
18129738	18678374	838
18129738	14581567	1207
18129738	9001819	2298
18129738	7478255	3118
18129738	18022059	3222
18129738	7810038	4541
18129738	7787802	4627
18129738	2074496	4710
18129738	14018640	4990
18129738	24529322	5381
18129738	6590008	5574
18129738	8442511	4176
18129771	18678374	1235
18129771	9001819	2516
18129771	7478255	3637
18129771	7787802	3767
18129771	7810038	3886
18129771	18022059	4029
18129771	14581567	4125
18129771	14018640	4130
18129771	24529322	4521
18129771	6590008	4714
18129771	2074496	5068
8472009	9001819	971
8472009	18678374	1416
8472009	14581567	2654
8472009	7787802	2669
8472009	7810038	2788
8472009	14018640	3032
8472009	24529322	3423
8472009	6590008	3616
8472009	2074496	3970
8472009	7478255	4321
8472009	18022059	4713
15789905	9001819	855
15789905	7787802	2106
15789905	7810038	2225
15789905	14018640	2469
15789905	24529322	2860
15789905	18678374	3020
15789905	6590008	3053
15789905	2074496	3407
15789905	14581567	3887
15789905	7478255	4748
15789905	18022059	5140
9010922	9001819	593
9010922	7787802	1844
9010922	7810038	1963
9010922	14018640	2207
9010922	24529322	2598
9010922	18678374	2758
9010922	6590008	2791
9010922	2074496	3145
9010922	14581567	3625
9010922	7478255	6218
9010922	18022059	6322
20049317	9001819	827
20049317	7787802	2078
20049317	7810038	2197
20049317	14018640	2441
20049317	24529322	2832
20049317	18678374	2992
20049317	6590008	3025
20049317	2074496	3379
20049317	14581567	3859
20049317	7478255	4720
20049317	18022059	5112
19309303	18678374	970
19309303	14581567	2706
19309303	7478255	2753
19309303	18022059	2857
19309303	9001819	2883
19309303	7787802	4134
19309303	7810038	4176
19309303	2074496	4345
19309303	14018640	4497
19309303	24529322	4888
19309303	6590008	5081
19309303	8442511	4271
15196980	9001819	1318
15196980	18678374	1763
15196980	7810038	2895
15196980	14581567	3001
15196980	7787802	3786
15196980	2074496	4077
15196980	7478255	4094
15196980	14018640	4149
15196980	18022059	4486
15196980	24529322	4540
15196980	6590008	4733
9001963	9001819	1380
9001963	7787802	1874
9001963	7810038	1993
9001963	14018640	2237
9001963	24529322	2628
9001963	18678374	2788
9001963	6590008	2821
9001963	2074496	3175
9001963	14581567	3655
9001963	7478255	4979
9001963	18022059	5371
6834659	9001819	937
6834659	7787802	2188
6834659	7810038	2307
6834659	14018640	2551
6834659	24529322	2942
6834659	18678374	3102
6834659	6590008	3135
6834659	2074496	3489
6834659	14581567	3969
6834659	7478255	4557
6834659	18022059	4949
6834659	8442511	4288
8515734	9001819	950
8515734	7787802	2201
8515734	7810038	2320
8515734	14018640	2564
8515734	24529322	2955
8515734	18678374	3115
8515734	6590008	3148
8515734	2074496	3502
8515734	14581567	3982
8515734	7478255	4570
8515734	18022059	4962
8515734	8442511	4233
19579973	9001819	1136
19579973	7787802	1630
19579973	7810038	1749
19579973	14018640	1993
19579973	24529322	2384
19579973	18678374	2544
19579973	6590008	2577
19579973	2074496	2931
19579973	14581567	3411
19579973	7478255	6004
19579973	18022059	6108
20049451	9001819	1067
20049451	7787802	1561
20049451	7810038	1680
20049451	14018640	1924
20049451	24529322	2315
20049451	18678374	2475
20049451	6590008	2508
20049451	2074496	2862
20049451	14581567	3342
20049451	7478255	5935
20049451	18022059	6039
20049341	9001819	1039
20049341	7787802	1533
20049341	7810038	1652
20049341	14018640	1896
20049341	24529322	2287
20049341	18678374	2447
20049341	6590008	2480
20049341	2074496	2834
20049341	14581567	3314
20049341	7478255	5907
20049341	18022059	6011
8472010	9001819	1383
8472010	18678374	1516
8472010	7787802	2634
8472010	7810038	2753
8472010	14581567	2754
8472010	14018640	2997
8472010	24529322	3388
8472010	6590008	3581
8472010	2074496	3935
8472010	7478255	4221
8472010	18022059	4613
18282308	9001819	1923
18282308	18678374	2264
18282308	7787802	3174
18282308	7810038	3293
18282308	14018640	3537
18282308	7478255	3674
18282308	24529322	3928
18282308	18022059	4066
18282308	6590008	4121
18282308	2074496	4475
18282308	14581567	4491
16347747	18678374	1323
16347747	9001819	2472
16347747	14581567	3203
16347747	7478255	3331
16347747	7787802	3723
16347747	18022059	3723
16347747	7810038	3842
16347747	14018640	4086
16347747	24529322	4477
16347747	6590008	4670
16347747	2074496	5024
22337356	14581567	984
22337356	18678374	1076
22337356	7810038	1191
22337356	9001819	1690
22337356	2074496	2069
22337356	7478255	3577
22337356	18022059	3681
22337356	7787802	4426
22337356	14018640	4487
22337356	24529322	4865
22337356	6590008	5058
22337356	8442511	2413
8567404	9001819	911
8567404	7787802	1830
8567404	14018640	1893
8567404	7810038	2281
8567404	18678374	2644
8567404	24529322	2916
8567404	6590008	3109
8567404	2074496	3463
8567404	14581567	3943
8567404	7478255	4679
8567404	18022059	5071
8567404	8442511	4635
