41522043	6677293	21057006	2117	0.043376056637765496
41522043	17791429	21057006	2266	0.25933872322594276
41522043	17791429	13955186	2454	0.332262259698948
18464147	15197179	13955186	2656	0.3381864765460936
18464147	7770986	13955186	2812	0.3969069267058411
41522043	7770986	13955186	2982	0.440232323270655
14579494	15197179	13955186	3309	0.4426958147494699
14579494	7770986	13955186	3465	0.51956257119525
14579494	7770986	35497190	5511	0.5393647099785394
