15197179	19514897	100
15197179	16272469	201
15197179	14579493	215
15197179	14579494	232
15197179	16253106	305
15197179	41522043	309
15197179	17791429	312
15197179	18464147	322
15197179	7461171	328
15197179	21057006	363
15197179	6677293	366
15197179	7770986	374
15197179	16250137	386
15197179	18021634	406
15197179	49650310	470
15197179	14579476	540
15197179	18754874	1016
15197179	35497190	1054
16272469	16253106	104
16272469	19514897	129
16272469	18464147	137
16272469	7770986	173
16272469	15197179	201
16272469	18021634	205
16272469	49650310	269
16272469	14579493	392
16272469	6677293	469
16272469	21057006	472
16272469	41522043	486
16272469	17791429	489
16272469	7461171	505
16272469	16250137	563
16272469	18754874	607
16272469	14579476	717
16272469	35497190	1231
16253106	7770986	69
16253106	15197179	277
16253106	19514897	377
16253106	14579493	416
16253106	41522043	510
16253106	17791429	513
16253106	16210652	523
16253106	7461171	529
16253106	16250137	587
16253106	14579476	741
16253106	35497190	1255
14579493	14579494	17
14579493	14579476	367
49650310	16272469	129
49650310	18464147	142
49650310	13955186	199
49650310	15197179	314
49650310	7459221	336
49650310	18754874	512
49650310	14579476	843
7770986	18021634	451
7770986	16210652	454
7770986	18464147	505
7770986	49650310	515
7770986	16253106	578
7770986	16272469	645
7770986	13955186	715
7770986	15197179	727
7770986	7459221	852
7770986	14579493	866
7770986	41522043	960
7770986	17791429	963
7770986	7461171	979
7770986	18754874	1028
7770986	16250137	1037
7770986	14579476	1191
7770986	9001623	1316
7770986	35497190	1705
17791429	21057006	110
17791429	6677293	113
17791429	41522043	154
17791429	16250137	251
17791429	14579476	565
17791429	15197179	639
17791429	18754874	1198
7461171	14579088	268
7461171	14579476	368
7461171	14579493	717
7461171	41522043	747
7461171	17791429	750
7461171	18021634	812
7461171	16210652	815
7461171	16250137	824
7461171	18464147	866
7461171	49650310	876
7461171	35497190	1050
7461171	15197179	1088
7461171	18754874	1389
6677293	21057006	3
6677293	41522043	57
6677293	17791429	113
6677293	16250137	154
6677293	14579476	468
6677293	15197179	526
6677293	19514897	532
6677293	16272469	633
15197179	19514897	100
15197179	16272469	201
15197179	14579493	215
15197179	14579494	232
15197179	16253106	305
15197179	41522043	309
15197179	17791429	312
15197179	18464147	322
15197179	7461171	328
15197179	21057006	363
15197179	6677293	366
15197179	7770986	374
15197179	16250137	386
15197179	18021634	406
15197179	49650310	470
15197179	14579476	540
15197179	18754874	1016
15197179	35497190	1054
16272469	16253106	104
16272469	19514897	129
16272469	18464147	137
16272469	7770986	173
16272469	15197179	201
16272469	18021634	205
16272469	49650310	269
16272469	14579493	392
16272469	6677293	469
16272469	21057006	472
16272469	41522043	486
16272469	17791429	489
16272469	7461171	505
16272469	16250137	563
16272469	18754874	607
16272469	14579476	717
16272469	35497190	1231
16253106	7770986	69
16253106	15197179	277
16253106	19514897	377
16253106	14579493	416
16253106	41522043	510
16253106	17791429	513
16253106	16210652	523
16253106	7461171	529
16253106	16250137	587
16253106	14579476	741
16253106	35497190	1255
14579493	14579494	17
14579493	14579476	367
49650310	16272469	129
49650310	18464147	142
49650310	13955186	199
49650310	15197179	314
49650310	7459221	336
49650310	18754874	512
49650310	14579476	843
7770986	18021634	451
7770986	16210652	454
7770986	18464147	505
7770986	49650310	515
7770986	16253106	578
7770986	16272469	645
7770986	13955186	715
7770986	15197179	727
7770986	7459221	852
7770986	14579493	866
7770986	41522043	960
7770986	17791429	963
7770986	7461171	979
7770986	18754874	1028
7770986	16250137	1037
7770986	14579476	1191
7770986	9001623	1316
7770986	35497190	1705
17791429	21057006	110
17791429	6677293	113
17791429	41522043	154
17791429	16250137	251
17791429	14579476	565
17791429	15197179	639
17791429	18754874	1198
7461171	14579088	268
7461171	14579476	368
7461171	14579493	717
7461171	41522043	747
7461171	17791429	750
7461171	18021634	812
7461171	16210652	815
7461171	16250137	824
7461171	18464147	866
7461171	49650310	876
7461171	35497190	1050
7461171	15197179	1088
7461171	18754874	1389
6677293	21057006	3
6677293	41522043	57
6677293	17791429	113
6677293	16250137	154
6677293	14579476	468
6677293	15197179	526
6677293	19514897	532
6677293	16272469	633
15197179	19514897	100
15197179	16272469	201
15197179	14579493	215
15197179	14579494	232
15197179	16253106	305
15197179	41522043	309
15197179	17791429	312
15197179	18464147	322
15197179	7461171	328
15197179	21057006	363
15197179	6677293	366
15197179	7770986	374
15197179	16250137	386
15197179	18021634	406
15197179	49650310	470
15197179	14579476	540
15197179	18754874	1016
15197179	35497190	1054
16272469	16253106	104
16272469	19514897	129
16272469	18464147	137
16272469	7770986	173
16272469	15197179	201
16272469	18021634	205
16272469	49650310	269
16272469	14579493	392
16272469	6677293	469
16272469	21057006	472
16272469	41522043	486
16272469	17791429	489
16272469	7461171	505
16272469	16250137	563
16272469	18754874	607
16272469	14579476	717
16272469	35497190	1231
16253106	7770986	69
16253106	15197179	277
16253106	19514897	377
16253106	14579493	416
16253106	41522043	510
16253106	17791429	513
16253106	16210652	523
16253106	7461171	529
16253106	16250137	587
16253106	14579476	741
16253106	35497190	1255
14579493	14579494	17
14579493	14579476	367
49650310	16272469	129
49650310	18464147	142
49650310	13955186	199
49650310	15197179	314
49650310	7459221	336
49650310	18754874	512
49650310	14579476	843
7770986	18021634	451
7770986	16210652	454
7770986	18464147	505
7770986	49650310	515
7770986	16253106	578
7770986	16272469	645
7770986	13955186	715
7770986	15197179	727
7770986	7459221	852
7770986	14579493	866
7770986	41522043	960
7770986	17791429	963
7770986	7461171	979
7770986	18754874	1028
7770986	16250137	1037
7770986	14579476	1191
7770986	9001623	1316
7770986	35497190	1705
17791429	21057006	110
17791429	6677293	113
17791429	41522043	154
17791429	16250137	251
17791429	14579476	565
17791429	15197179	639
17791429	18754874	1198
7461171	14579088	268
7461171	14579476	368
7461171	14579493	717
7461171	41522043	747
7461171	17791429	750
7461171	18021634	812
7461171	16210652	815
7461171	16250137	824
7461171	18464147	866
7461171	49650310	876
7461171	35497190	1050
7461171	15197179	1088
7461171	18754874	1389
6677293	21057006	3
6677293	41522043	57
6677293	17791429	113
6677293	16250137	154
6677293	14579476	468
6677293	15197179	526
6677293	19514897	532
6677293	16272469	633
15197179	19514897	100
15197179	16272469	201
15197179	14579493	215
15197179	14579494	232
15197179	16253106	305
15197179	41522043	309
15197179	17791429	312
15197179	18464147	322
15197179	7461171	328
15197179	21057006	363
15197179	6677293	366
15197179	7770986	374
15197179	16250137	386
15197179	18021634	406
15197179	49650310	470
15197179	14579476	540
15197179	18754874	1016
15197179	35497190	1054
16272469	16253106	104
16272469	19514897	129
16272469	18464147	137
16272469	7770986	173
16272469	15197179	201
16272469	18021634	205
16272469	49650310	269
16272469	14579493	392
16272469	6677293	469
16272469	21057006	472
16272469	41522043	486
16272469	17791429	489
16272469	7461171	505
16272469	16250137	563
16272469	18754874	607
16272469	14579476	717
16272469	35497190	1231
16253106	7770986	69
16253106	15197179	277
16253106	19514897	377
16253106	14579493	416
16253106	41522043	510
16253106	17791429	513
16253106	16210652	523
16253106	7461171	529
16253106	16250137	587
16253106	14579476	741
16253106	35497190	1255
14579493	14579494	17
14579493	14579476	367
49650310	16272469	129
49650310	18464147	142
49650310	13955186	199
49650310	15197179	314
49650310	7459221	336
49650310	18754874	512
49650310	14579476	843
7770986	18021634	451
7770986	16210652	454
7770986	18464147	505
7770986	49650310	515
7770986	16253106	578
7770986	16272469	645
7770986	13955186	715
7770986	15197179	727
7770986	7459221	852
7770986	14579493	866
7770986	41522043	960
7770986	17791429	963
7770986	7461171	979
7770986	18754874	1028
7770986	16250137	1037
7770986	14579476	1191
7770986	9001623	1316
7770986	35497190	1705
17791429	21057006	110
17791429	6677293	113
17791429	41522043	154
17791429	16250137	251
17791429	14579476	565
17791429	15197179	639
17791429	18754874	1198
7461171	14579088	268
7461171	14579476	368
7461171	14579493	717
7461171	41522043	747
7461171	17791429	750
7461171	18021634	812
7461171	16210652	815
7461171	16250137	824
7461171	18464147	866
7461171	49650310	876
7461171	35497190	1050
7461171	15197179	1088
7461171	18754874	1389
6677293	21057006	3
6677293	41522043	57
6677293	17791429	113
6677293	16250137	154
6677293	14579476	468
6677293	15197179	526
6677293	19514897	532
6677293	16272469	633
