19514897	16250137	154	624	50	12		605584073	154	1569	658	12		220758554
19514897	18130267	154	624	39	10		201586843	154	1569	501	10		204475104
19514897	18752428	154	624	35	8		218340064	154	1569	450	8		193857070
19514897	18752426	154	624	39	8		202608481	154	1569	506	8		188586075
19514897	18130598	154	624	55	9		178751985	154	1569	759	9		213763722
19514897	14579088	154	624	53	10		176155578	154	1569	669	10		178219599
19514897	18464147	154	624	54	11		173245815	154	1569	659	11		177864436
19514897	41522043	154	624	46	12		175385804	154	1569	608	12		176717686
19514897	14579494	154	624	48	13		173242453	154	1569	608	13		178431027
19514897	15197179	154	624	65	13		206892948	154	1569	812	13		183623000
19514897	16272469	154	624	40	8		148326290	154	1569	506	8		164255139
19514897	16211076	154	624	35	8		156552745	154	1569	450	8		178723731
19514897	16253106	154	624	72	11		157825221	154	1569	919	11		162468262
19514897	14579493	154	624	80	15		154751606	154	1569	1031	15		166419115
19514897	49650310	154	624	75	11		154949311	154	1569	965	11		158243534
19514897	7770986	154	624	75	12		151882498	154	1569	929	12		155460441
19514897	17791429	154	624	67	10		156463421	154	1569	873	10		160690546
19514897	7461171	154	624	63	17		152083742	154	1569	812	17		173561765
19514897	6677293	154	624	72	9		204514097	154	1569	900	9		162864662
19514897	21057006	154	624	65	7		160783611	154	1569	838	7		228454853
19514897	18021634	154	624	80	6		155571098	154	1569	1001	6		162250978
19514897	13955186	154	624	79	7		156222803	154	1569	1001	7		166442411
19514897	16210652	154	624	81	6		153479126	154	1569	1001	6		158588544
19514897	14579476	154	624	68	8		157284581	154	1569	888	8		179909732
19514897	7459221	154	624	44	9		193791425	154	1569	545	9		169266523
19514897	18754874	154	624	70	11		193478003	154	1569	907	11		157940875
19514897	35497190	154	624	70	7		173721916	154	1569	883	7		177767285
19514897	9001623	154	624	64	6		151687435	154	1569	839	6		158431992
19514897	15178444	154	624	35	9		148532330	154	1569	455	9		153886587
16250137	19514897	139	701	125	15		147273577	139	1415	819	15		153635387
16250137	18130267	139	701	71	20		149536431	139	1415	449	20		159385746
16250137	18752428	139	701	64	14		150848712	139	1415	402	14		150359107
16250137	18752426	139	701	69	15		147817584	139	1415	453	15		172497491
16250137	18130598	139	701	108	16		272483156	139	1415	685	16		154147002
16250137	14579088	139	701	93	17		149161528	139	1415	602	17		198444263
16250137	18464147	139	701	92	14		155838636	139	1415	594	14		152163008
16250137	41522043	139	701	86	13		150940125	139	1415	547	13		156378902
16250137	14579494	139	701	89	14		147560193	139	1415	547	14		154138176
16250137	15197179	139	701	113	13		159450324	139	1415	735	13		152415695
16250137	16272469	139	701	75	12		155442187	139	1415	453	12		153386835
16250137	16211076	139	701	64	14		155399931	139	1415	402	14		150854017
16250137	16253106	139	701	128	15		150773441	139	1415	831	15		167459173
16250137	14579493	139	701	141	13		153783418	139	1415	935	13		190207151
16250137	49650310	139	701	134	16		156248937	139	1415	871	16		150076401
16250137	7770986	139	701	125	20		151738053	139	1415	841	20		154067251
16250137	17791429	139	701	114	12		151502921	139	1415	792	12		151911979
16250137	7461171	139	701	117	15		148088588	139	1415	735	15		155162936
16250137	6677293	139	701	126	10		148468399	139	1415	812	10		153031088
16250137	21057006	139	701	117	13		150695621	139	1415	757	13		157613938
16250137	18021634	139	701	137	10		151576062	139	1415	906	10		152913933
16250137	13955186	139	701	135	14		152533416	139	1415	906	14		160508889
16250137	16210652	139	701	141	10		154035863	139	1415	906	10		169874183
16250137	14579476	139	701	130	10		175941761	139	1415	803	10		152253183
16250137	7459221	139	701	78	17		149126830	139	1415	492	17		152007073
16250137	18754874	139	701	121	13		151151688	139	1415	819	13		157132581
16250137	35497190	139	701	123	10		151577462	139	1415	799	10		154725237
16250137	9001623	139	701	112	12		150959983	139	1415	756	12		152655931
16250137	15178444	139	701	61	13		149145095	139	1415	408	13		151464891
18130267	19514897	17	225	42	6		150314249	17	225	130	6		149009723
18130267	16250137	17	225	31	7		145802742	17	225	94	7		150340927
18130267	18752428	17	225	21	5		143470031	17	225	63	5		152646009
18130267	18752426	17	225	22	5		146161477	17	225	71	5		147750397
18130267	18130598	17	225	35	7		147182311	17	225	109	7		145661508
18130267	14579088	17	225	30	7		147942016	17	225	95	7		147714865
18130267	18464147	17	225	30	8		145292395	17	225	95	8		145592069
18130267	41522043	17	225	28	9		147771232	17	225	87	9		146029939
18130267	14579494	17	225	29	10		146507829	17	225	87	10		146773297
18130267	15197179	17	225	36	10		147098777	17	225	119	10		145919744
18130267	16272469	17	225	24	6		144879415	17	225	71	6		217727018
18130267	16211076	17	225	21	5		145174320	17	225	63	5		147260533
18130267	16253106	17	225	41	8		145568050	17	225	134	8		151379992
18130267	14579493	17	225	44	11		154901783	17	225	151	11		147233613
18130267	49650310	17	225	45	8		148193477	17	225	140	8		148663160
18130267	7770986	17	225	40	9		150107067	17	225	135	9		149703373
18130267	17791429	17	225	38	7		145736756	17	225	128	7		148952977
18130267	7461171	17	225	37	13		147650327	17	225	119	13		149139888
18130267	6677293	17	225	41	5		150541656	17	225	130	5		145512311
18130267	21057006	17	225	37	6		154778824	17	225	122	6		219735919
18130267	18021634	17	225	45	7		149273018	17	225	146	7		147088188
18130267	13955186	17	225	44	8		156217976	17	225	146	8		157363306
18130267	16210652	17	225	46	6		204592354	17	225	146	6		145976172
18130267	14579476	17	225	41	7		190079572	17	225	129	7		158799359
18130267	7459221	17	225	25	6		144276724	17	225	79	6		143940337
18130267	18754874	17	225	39	7		147876902	17	225	132	7		150265115
18130267	35497190	17	225	40	5		168860870	17	225	129	5		147878167
18130267	9001623	17	225	39	7		146342556	17	225	121	7		148908028
18130267	15178444	17	225	21	7		141426611	17	225	64	7		151569932
18752428	19514897	17	225	42	6		147174888	17	225	130	6		147098890
18752428	16250137	17	225	31	7		153661060	17	225	94	7		158197844
18752428	18130267	17	225	23	7		143562336	17	225	71	7		149683963
18752428	18752426	17	225	22	5		145449329	17	225	71	5		145956918
18752428	18130598	17	225	35	7		145672410	17	225	109	7		147554118
18752428	14579088	17	225	30	7		143801456	17	225	95	7		144234850
18752428	18464147	17	225	30	8		155296754	17	225	95	8		162066332
18752428	41522043	17	225	28	9		146497830	17	225	87	9		148077258
18752428	14579494	17	225	29	10		142351568	17	225	87	10		193769271
18752428	15197179	17	225	36	10		165179917	17	225	119	10		147723811
18752428	16272469	17	225	24	6		143960329	17	225	71	6		188660545
18752428	16211076	17	225	21	5		321075566	17	225	63	5		154471362
18752428	16253106	17	225	41	8		145555295	17	225	134	8		147377965
18752428	14579493	17	225	44	11		154367952	17	225	151	11		148473383
18752428	49650310	17	225	45	8		147250666	17	225	140	8		148684598
18752428	7770986	17	225	40	9		142758366	17	225	135	9		146962961
18752428	17791429	17	225	38	7		134137560	17	225	128	7		153719536
18752428	7461171	17	225	37	13		150683612	17	225	119	13		204824929
18752428	6677293	17	225	41	5		152284273	17	225	130	5		248434683
18752428	21057006	17	225	37	6		206679297	17	225	122	6		147055009
18752428	18021634	17	225	45	7		151556531	17	225	146	7		145755009
18752428	13955186	17	225	44	8		148949186	17	225	146	8		149543287
18752428	16210652	17	225	46	6		150872724	17	225	146	6		174201175
18752428	14579476	17	225	41	7		151715341	17	225	129	7		152213335
18752428	7459221	17	225	25	6		145052482	17	225	79	6		146107783
18752428	18754874	17	225	39	7		149402155	17	225	132	7		145265848
18752428	35497190	17	225	40	5		151416699	17	225	129	5		146819692
18752428	9001623	17	225	39	7		146936864	17	225	121	7		149141336
18752428	15178444	17	225	21	7		146644365	17	225	64	7		146435581
18752426	19514897	91	486	69	8		130095257	91	844	492	8		132336263
18752426	16250137	91	486	51	10		132055169	91	844	355	10		133424590
18752426	18130267	91	486	39	9		145907191	91	844	271	9		147314720
18752426	18752428	91	486	36	7		150210185	91	844	245	7		148868700
18752426	18130598	91	486	54	9		150562434	91	844	408	9		192251046
18752426	14579088	91	486	58	11		151069619	91	844	361	11		150265385
18752426	18464147	91	486	54	9		148453979	91	844	353	9		152507164
18752426	41522043	91	486	47	13		145067796	91	844	327	13		146106638
18752426	14579494	91	486	49	12		146016900	91	844	327	12		147710560
18752426	15197179	91	486	63	11		151604740	91	844	431	11		149369525
18752426	16272469	91	486	41	7		303566178	91	844	275	7		486866989
18752426	16211076	91	486	36	7		151417152	91	844	245	7		148268916
18752426	16253106	91	486	69	12		152368481	91	844	489	12		151085011
18752426	14579493	91	486	82	16		170418296	91	844	547	16		211934987
18752426	49650310	91	486	73	13		152410001	91	844	516	13		149864286
18752426	7770986	91	486	78	12		164202764	91	844	495	12		185270867
18752426	17791429	91	486	66	11		385878357	91	844	463	11		163237845
18752426	7461171	91	486	61	17		146550580	91	844	431	17		152236174
18752426	6677293	91	486	71	10		177240046	91	844	482	10		188427332
18752426	21057006	91	486	63	7		155545444	91	844	447	7		163322973
18752426	18021634	91	486	84	5		238644291	91	844	533	5		166335156
18752426	13955186	91	486	82	5		157261284	91	844	533	5		197614275
18752426	16210652	91	486	84	5		165878066	91	844	533	5		161317117
18752426	14579476	91	486	66	8		163981888	91	844	475	8		170997303
18752426	7459221	91	486	44	7		152915325	91	844	291	7		167849284
18752426	18754874	91	486	66	9		159519516	91	844	483	9		159036812
18752426	35497190	91	486	67	7		158497901	91	844	471	7		211356888
18752426	9001623	91	486	62	3		163710804	91	844	451	3		153070001
18752426	15178444	91	486	36	9		155662537	91	844	247	9		170276746
18130598	19514897	71	333	65	8		164973838	71	694	401	8		159354652
18130598	16250137	71	333	48	10		160117289	71	694	291	10		206349047
18130598	18130267	71	333	37	9		168358253	71	694	220	9		158062671
18130598	18752428	71	333	34	8		226841355	71	694	197	8		222164089
18130598	18752426	71	333	36	8		273996558	71	694	222	8		287590957
18130598	14579088	71	333	49	9		180277206	71	694	295	9		188021431
18130598	18464147	71	333	49	12		170813802	71	694	291	12		170680419
18130598	41522043	71	333	45	10		180133253	71	694	268	10		158438557
18130598	14579494	71	333	47	13		178078007	71	694	268	13		173183258
18130598	15197179	71	333	59	14		176659773	71	694	360	14		160009992
18130598	16272469	71	333	40	9		156359048	71	694	222	9		163755398
18130598	16211076	71	333	34	8		165980919	71	694	197	8		157781671
18130598	16253106	71	333	66	11		169235245	71	694	407	11		163488484
18130598	14579493	71	333	73	12		174050299	71	694	458	12		223660578
18130598	49650310	71	333	68	11		234552572	71	694	427	11		163202401
18130598	7770986	71	333	65	12		168380500	71	694	412	12		165392014
18130598	17791429	71	333	61	9		147284163	71	694	388	9		157644202
18130598	7461171	71	333	60	15		154435057	71	694	360	15		170378480
18130598	6677293	71	333	66	7		188069697	71	694	398	7		189438041
18130598	21057006	71	333	60	7		178018693	71	694	371	7		155147045
18130598	18021634	71	333	72	9		236773809	71	694	444	9		165469683
18130598	13955186	71	333	70	11		162234549	71	694	444	11		223646633
18130598	16210652	71	333	74	9		202714924	71	694	444	9		160910325
18130598	14579476	71	333	66	9		164679424	71	694	394	9		166224182
18130598	7459221	71	333	41	10		149533260	71	694	241	10		158341143
18130598	18754874	71	333	64	10		157742856	71	694	401	10		162444374
18130598	35497190	71	333	64	7		157954982	71	694	392	7		155623140
18130598	9001623	71	333	59	10		150586601	71	694	371	10		162333868
18130598	15178444	71	333	34	9		150961195	71	694	200	9		155192088
14579088	19514897	99	558	110	12		153673832	99	965	559	12		188104502
14579088	16250137	99	558	79	12		153400152	99	965	405	12		159612214
14579088	18130267	99	558	60	16		155772971	99	965	307	16		157003461
14579088	18752428	99	558	55	13		149320769	99	965	276	13		152719430
14579088	18752426	99	558	62	14		150663969	99	965	311	14		168650158
14579088	18130598	99	558	88	15		255049927	99	965	467	15		184873214
14579088	18464147	99	558	81	17		221257251	99	965	404	17		171094178
14579088	41522043	99	558	75	11		170804974	99	965	373	11		184631904
14579088	14579494	99	558	78	14		152781591	99	965	373	14		155733216
14579088	15197179	99	558	96	11		160905847	99	965	497	11		161012559
