16253106	0
18752426	57
18464147	91
18130267	92
18752428	93
16272469	104
16211076	127
13955186	197
49650310	233
15197179	305
16250137	321
19514897	398
41522043	425
21057006	479
6677293	482
16210652	528
7459221	540
18754874	577
7770986	578
17791429	579
18021634	613
14579476	656
14579088	803
9001623	809
14579494	921
14579493	938
7461171	939
35497190	1289
