14579476	272
14579088	327
14579493	621
14579494	638
41522043	651
17791429	654
7461171	670
21057006	705
6677293	708
16250137	728
18021634	871
16210652	874
18464147	925
49650310	935
35497190	954
16253106	998
7770986	1067
13955186	1135
15197179	1147
19514897	1178
7459221	1272
18754874	1448
9001623	1736
