14858769	1532	0.7537350512591344	0
37062574	1910	0.981226159433533	1
1903418	2033	0.956387765096127	2
18151385	2177	0.7816787028552	3
18769839	2333	0.04974881213221327	4
15176721	2400	0.7158528068773116	5
15603181	2926	0.12986094278815297	6
19906425	3103	0.9378029394220057	7
9009951	3197	0.9373242291705903	8
6847951	3239	0.8608877882933786	9
7757964	3570	0.7346376165753087	10
31709836	3668	0.9034466080884975	11
32870675	3772	0.8759318708191666	12
33299727	3810	0.349458507326313	13
19215921	3812	0.16340029282825863	14
11220384	3980	0.15022879361143127	15
19591126	4155	0.44891778432947405	16
32179802	4455	0.944780745724953	17
36136934	4554	0.8792429479277417	18
48865594	4566	0.6493250626754319	19
14125616	4744	0.41456816503509497	20
15431724	4893	0.9322105409125904	21
19591127	4959	0.8788243091590717	22
1964777	6672	0.47673667386576446	23
16136122	7131	0.22433768639470297	24
