32179802	341
36136934	763
15431724	779
19591127	845
31709836	1007
33299727	1084
9009951	1407
15603181	1577
14125616	1811
18769839	2264
19906425	2465
15176721	2557
1964777	2558
37062574	2622
22337371	2920
6847951	3019
18151385	3497
14858769	3616
16136122	3623
7757964	3632
1903418	3743
32870675	4404
19215921	4444
11220384	5803
32170732	6645
