13955186	761	0.16644035120118175	0
7459221	805	0.156061317367706	22
18021634	1052	0.09850877786323284	23
19588677	1133	0.05040336710913173	24
18754874	1230	0.032858625277005046	25
21057006	1303	0.017648109697795046	26
12916234	1318	0.09202824086917949	27
14579476	1561	0.1683983131946344	28
13683935	1795	0.11209403153915144	29
15178444	1850	0.02725747515387909	30
22337104	1887	0.03886962548230611	31
30241004	1955	0.1039077699136433	32
33070192	2023	0.047811845551555515	33
35497190	2075	0.07684908880988918	34
14579063	2112	0.02769059805824257	35
15357084	2186	0.17235587814843584	36
17950573	2522	0.17378744967252915	37
13499757	2588	0.15419969444346998	422
16210652	705	0.14316824397423458	423
19588677	943	0.0416507466236332	38
13955186	953	0.13753773395374985	424
7459221	997	0.12896103495147437	425
22337104	1241	0.03211985657255304	426
18021634	1244	0.0814025804685166	427
18754874	1422	0.027152675591101447	428
21057006	1495	0.014583488912901874	429
12916234	1510	0.07604739846767969	430
14579476	1753	0.1391556929030286	431
13683935	1987	0.09262873441669109	432
15178444	2042	0.022524173608800647	433
30241004	2147	0.08586402943139582	434
33070192	2215	0.03950924668116737	435
35497190	2267	0.06350412898700725	436
14579063	2304	0.022882084069573556	437
15357084	2378	0.14242602075196886	438
17950573	2714	0.14360899772837837	439
13499757	2780	0.12742268564718645	440
16210652	780	0.11830686313893105	441
13955186	658	0.5060730969092164	39
18021634	793	0.29952257325947257	442
7459221	795	0.47451494555273627	443
18754874	971	0.09990886304976346	444
21057006	1044	0.05366026606469514	445
12916234	1059	0.2798180640911932	446
16210652	1215	0.4353126876037301	447
19588677	1282	0.15325483215748778	448
14579476	1302	0.5120264122111016	449
13683935	1536	0.34082945197279163	450
15178444	1591	0.08287818888567491	451
22337104	1628	0.11818571399044477	452
30241004	1696	0.31593857218894406	453
33070192	1764	0.14537513633322016	454
35497190	1816	0.23366483000064645	455
14723315	1839	0.24582982737347744	456
14579063	1853	0.0841951282454615	457
15357084	1927	0.5240596549790695	458
17950573	2263	0.5284124446086061	459
13499757	2329	0.4688545556788496	460
9001623	1452	0.2656982352510853	461
35495295	2299	0.006783486304735418	462
35495294	2169	0.5650510204727762	463
33070146	2086	0.12201673821021992	464
15394142	2090	0.31420238380253074	465
18678271	1985	0.1309322841817429	466
15357081	3809	0.2768884817208517	467
15357077	3785	0.22940395412032624	468
35450538	2377	0.3804890329072535	469
7459221	729	0.26584846822092634	40
13955186	762	0.2835290202807392	470
18021634	1053	0.16780844954391724	471
18754874	1231	0.05597425002606594	472
21057006	1304	0.03006333029407423	473
12916234	1319	0.15676893724082142	474
16210652	1475	0.24388528176237323	475
19588677	1542	0.08586149447635318	476
14579476	1562	0.2868643836210841	477
13683935	1796	0.19095075630547112	478
15178444	1851	0.046432762067201504	479
22337104	1888	0.06621391238448225	480
30241004	1956	0.17700556379841723	481
33070192	2024	0.0814468704807101	482
35497190	2076	0.13091144486590514	483
14723315	2099	0.13772692232934214	484
14579063	2113	0.04717058142319944	485
15357084	2187	0.29360604515899086	486
17950573	2523	0.2960447090332179	487
13499757	2589	0.2626772172590559	488
9001623	1265	0.14885825939207248	489
33070460	1260	0.13551052826271331	490
13955186	990	0.33729334705879077	41
7459221	1127	0.3162601118146644	491
18754874	1192	0.06658839409702548	492
12916234	1280	0.1864963223321879	493
18021634	1281	0.19962920746303262	494
19588677	1503	0.10214302164456922	495
21057006	1532	0.035764103754112556	496
16210652	1703	0.29013214556504896	497
13683935	1705	0.22715988526997052	498
14579476	1790	0.34126118027603325	499
22337104	1849	0.0787697573529009	500
15178444	2079	0.05523759689686614	501
30241004	2184	0.21057032892957886	502
33070192	2252	0.09689127245141031	503
35497190	2304	0.1557355905346212	504
14723315	2327	0.16384345618862103	505
14579063	2341	0.05611532560295376	506
15357084	2415	0.349281232624137	507
17950573	2751	0.3521823293079084	508
13499757	2817	0.3124875108645621	509
9001623	1199	0.17708557839329095	510
35495295	2941	0.004521135018687079	511
35495294	2811	0.376601623595963	512
33070146	2728	0.08132310189866532	513
15394142	2732	0.20941317436919132	514
18678271	2627	0.08726523626612596	515
15357081	4451	0.18454378099139784	516
15357077	4427	0.1528957535706478	517
35450538	3019	0.25359265333851955	518
21057006	904	0.05012856452679073	42
18021634	947	0.2798092097188929	519
13955186	1020	0.47276541385577264	520
14579476	1081	0.478326906038817	521
7459221	1157	0.44328429229904653	522
16210652	1369	0.40666216830839436	523
13683935	1398	0.3183974368529973	524
12916234	1421	0.2614015715957433	525
30241004	1475	0.2951447740378548	526
33070192	1543	0.1358071332237668	527
18754874	1557	0.09333326603617949	528
35497190	1595	0.21828595658111258	529
14579063	1632	0.07865374565988031	530
19588677	1644	0.1431682193596808	531
15357084	1706	0.48956816946888204	532
15178444	1745	0.07742348191882206	533
22337104	1990	0.11040720861823597	534
14723315	1993	0.22965030306118742	535
17950573	2042	0.49363447610166516	536
13499757	2108	0.4379964463778611	537
9001623	1429	0.2482110527439503	538
35495295	2593	0.006337024690365044	539
35495294	2463	0.5278616491865401	540
33070146	2380	0.11398609032883279	541
15394142	2384	0.29352285454431265	542
18678271	2279	0.12231485114761494	543
15357081	4103	0.2586648024803767	544
15357077	4079	0.21430551430656694	545
35450538	2671	0.3554467846810856	546
18021634	561	0.16395241399101498	43
13955186	650	0.2770138657372491	547
7459221	787	0.2597395914156722	548
21057006	828	0.029372511263401672	549
18754874	963	0.05468802934567604	550
16210652	983	0.23828109246283993	551
12916234	1051	0.15316657635116251	552
14579476	1073	0.2802725864552638	553
19588677	1274	0.08388850100536893	554
13683935	1320	0.18656293848599492	555
15178444	1359	0.04536579325938994	556
30241004	1467	0.17293818966485444	557
33070192	1535	0.0795753197387789	558
35497190	1587	0.12790325792980797	559
14723315	1607	0.13456212395037398	560
22337104	1620	0.0646923966268118	561
14579063	1624	0.04608665841745517	562
15357084	1698	0.2868593327511404	563
17950573	2034	0.28924195907406325	564
13499757	2100	0.2566412119718295	565
9001623	1059	0.14543767632775692	566
21057006	1196	0.04888361279391098	44
14579476	1651	0.4664475730441971	567
18021634	1766	0.27286009869200367	568
30241004	2045	0.2878148015689153	569
33070192	2113	0.13243433914038547	570
16210652	2188	0.3965626417029277	571
14579063	2202	0.07670036602730737	572
15357084	2276	0.4774096577162202	573
18754874	2284	0.09101531792846997	574
17950573	2402	0.4813749769072784	575
13499757	2468	0.4271187274553121	576
15178444	2564	0.07550065610303577	577
19588677	2734	0.1396126114050607	578
14723315	2812	0.2239468973193456	579
13683935	2969	0.3104899804058301	580
33070146	3215	0.11115522569070362	581
15394142	3219	0.2862331627317841	582
35497190	3302	0.2128647863865475	583
13955186	1668	0.46102420149947626	584
7459221	2011	0.4322752487913049	585
35495295	2519	0.00617964356557031	586
35495294	2389	0.5147521121176234	587
22337104	2980	0.10766522613800297	588
18678271	2205	0.1192771402669898	589
15357081	3027	0.2522408165329866	590
15357077	3003	0.20898319909726032	591
35450538	2171	0.346619201152362	592
21057006	1084	0.01689384202702587	45
14579476	1539	0.16120108892360416	593
18021634	1654	0.09429858268077078	594
30241004	1933	0.09946682564654281	595
33070192	2001	0.045768401239564806	596
35497190	2053	0.07356461334991339	597
16210652	2076	0.13704933493753185	598
14579063	2090	0.02650712156941467	599
15357084	2164	0.1649895103628458	600
18754874	2172	0.031454270976359444	601
15178444	2452	0.026092510030280965	602
17950573	2500	0.16635989753702812	603
13499757	2566	0.1476093090507655	604
19588677	2622	0.04824916300686017	605
14723315	2700	0.07739451504343119	606
13683935	2483	0.10730321226592776	607
13955186	563	0.5038949383875351	46
7459221	700	0.4724726145562197	608
18021634	854	0.2982334163187746	609
18754874	1032	0.09947885137205839	610
21057006	1105	0.05342931016816886	611
12916234	1120	0.27861371613327374	612
16210652	1276	0.433439084667927	613
19588677	1343	0.15259521732972597	614
14579476	1363	0.5098226303861144	615
13683935	1597	0.33936250860079953	616
15178444	1652	0.08252147789968226	617
22337104	1689	0.11767703802714721	618
30241004	1757	0.31457876014292924	619
33070192	1825	0.14474943602633034	620
35497190	1877	0.23265912737825548	621
14723315	1900	0.24477176612373464	622
14579063	1914	0.08383274910064639	623
15357084	1988	0.5218040816037339	624
17950573	2324	0.5261381366554349	625
13499757	2390	0.466836587223071	626
9001623	935	0.2645546595920701	627
21057006	977	0.03495729917543613	47
14579476	1442	0.3335626486795421	628
18021634	1521	0.19512576010346613	629
13955186	1594	0.32968432605171927	630
13683935	1638	0.22203537168541443	631
7459221	1731	0.30912558083301084	632
18754874	1768	0.06508622248904795	633
16210652	1943	0.28358703695356363	634
12916234	1995	0.18228914052222514	635
19588677	2218	0.09983877104432294	636
15178444	2319	0.05399148860912945	637
22337104	2564	0.07699278563482048	638
14723315	2567	0.16014730175545006	639
35497190	2075	0.1522223419328927	640
30241004	2469	0.20582006014941268	641
35495295	2461	0.004419142460479281	642
35495294	2331	0.3681058448021421	643
13499757	1632	0.30543808621581114	644
33070146	2248	0.0794885291266168	645
14579063	1763	0.054849416580274125	646
15394142	2252	0.20468900990870767	647
15357084	2896	0.3414017761818797	648
33070192	2041	0.09470549637870239	649
18678271	2147	0.08529661452565541	650
15357081	2969	0.18038064667958112	651
15357077	2945	0.14944656902266942	652
17950573	2120	0.34423742685017866	653
35450538	2113	0.24787184134113535	654
